"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"75",3.83996856177189e-06,0.000591775160329351,0.000274088914149867,0.00086970404304099,"iter1","site75","site75_iter1","scenario4",7
"76",0,0.000441903505712748,0.00065328174050976,0.00109518524622251,"iter1","site76","site76_iter1","scenario4",7
"77",1.19184481723361e-05,0.00115460694695119,0,0.00116652539512353,"iter1","site77","site77_iter1","scenario4",6
"78",0,1.86454026493631e-05,0.000562907303131988,0.000581552705781351,"iter1","site78","site78_iter1","scenario4",7
"79",2.59348479702317e-06,0.000214912176034699,0.000393468467614866,0.000610974128446588,"iter1","site79","site79_iter1","scenario4",7
"80",5.20335827298342e-06,0.000146964036949399,0.000517880263012106,0.000670047658234488,"iter1","site80","site80_iter1","scenario4",6
"81",6.2247741791366e-06,0.000392024317730699,0.000424608834748419,0.000822857926658255,"iter1","site81","site81_iter1","scenario4",8
"82",0,0.000169804937905947,5.94564881957101e-05,0.000229261426101657,"iter1","site82","site82_iter1","scenario4",7
"83",0,0.000209548743305602,0.000755755229478967,0.000965303972784569,"iter1","site83","site83_iter1","scenario4",8
"84",0,0.00019898678286483,0.000554769566136711,0.000753756349001541,"iter1","site84","site84_iter1","scenario4",7
"85",0,0.000282012908028323,0.000210367247150004,0.000492380155178328,"iter1","site85","site85_iter1","scenario4",7
"86",5.06359294671817e-06,0.000127252487155109,0.000633842954351002,0.000766159034452829,"iter1","site86","site86_iter1","scenario4",8
"87",0,4.01862924126521e-05,0.000457790718886694,0.000497977011299346,"iter1","site87","site87_iter1","scenario4",8
"88",1.46219654217845e-05,0.000220578644792491,0.000813965394834124,0.0010491660050484,"iter1","site88","site88_iter1","scenario4",8
"89",1.10554080494791e-05,0.00140830504387233,0,0.00141936045192181,"iter1","site89","site89_iter1","scenario4",8
"90",3.33872869393291e-06,0.000317681402998395,9.84068037273531e-06,0.000330860812065063,"iter1","site90","site90_iter1","scenario4",6
"91",7.74731024129407e-07,0.000383184867814758,0.000495024718769519,0.000878984317608406,"iter1","site91","site91_iter1","scenario4",6
"92",0,0.000275478516216856,0.000828405730650086,0.00110388424686694,"iter1","site92","site92_iter1","scenario4",8
"93",0,0.000168053422458681,8.29710202519636e-06,0.000176350524483877,"iter1","site93","site93_iter1","scenario4",3
"94",0,0.000296315828863481,0,0.000296315828863481,"iter1","site94","site94_iter1","scenario4",5
"95",0,0.000592214075302175,0.000380895086345656,0.000973109161647831,"iter1","site95","site95_iter1","scenario4",6
"96",1.15873468558903e-05,0.00104508530133958,0,0.00105667264819547,"iter1","site96","site96_iter1","scenario4",5
"97",0,0.000364553041333368,0.000919980757699895,0.00128453379903326,"iter1","site97","site97_iter1","scenario4",7
"98",0,0.000205246091230485,0.000573611932239761,0.000778858023470246,"iter1","site98","site98_iter1","scenario4",7
"99",0,0.000258814542326141,0,0.000258814542326141,"iter1","site99","site99_iter1","scenario4",5
"100",9.21808765744997e-06,0.00074597058752129,0.000292968271475211,0.00104815694665395,"iter1","site100","site100_iter1","scenario4",6
"101",0,0.000411772571317362,0.000599648427949162,0.00101142099926652,"iter1","site101","site101_iter1","scenario4",7
"102",0,0.000250796112144106,0.000109885650928939,0.000360681763073045,"iter1","site102","site102_iter1","scenario4",7
